CapsuleWeight,DateEntered,DatePacked,EnteredBy,FilledCapsuleWeight,fk_SampleID,fk_TrayName,Notes,PackedBy,pk_PackedID,ref_sampleID,ref_TrayName,SampleWeight,TrayColumn,TrayRow
,2012-10-17,2011-04-23,AO,,681,10,NA,AO,827,PARARC074_A,10,1.1,11,G
,2012-10-17,2011-04-23,AO,,682,10,NA,AO,828,PARARC075_A,10,1,12,G
,2012-10-17,2012-07-26,AO,,683,24,NA; original date packed: 04/25/2011 in Tray 10 H1,AO,829,PARARC076_A,V6,1,10,E
,2012-10-17,2011-04-25,AO,,684,10,NA,AO,830,PARARC077_A,10,1.1,2,H
,2012-10-17,2011-04-25,AO,,685,10,NA,AO,831,PARARC078_A,10,1.1,3,H
,2012-10-17,2011-04-25,AO,,686,10,NA,AO,832,PARARC079_A,10,1,4,H
,2012-10-17,2011-04-25,AO,,687,10,NA,AO,833,PARARC080_A,10,1.1,5,H
,2012-10-17,2011-04-25,AO,,688,10,NA,AO,834,PARARC081_A,10,1,6,H
,2012-10-17,2011-04-25,AO,,689,10,NA,AO,835,PARARC082_A,10,1,7,H
,2012-10-17,2011-04-25,AO,,690,10,NA,AO,836,PARARC083_A,10,1,8,H
,2012-10-17,2011-04-25,AO,,691,10,NA,AO,837,PARARC084_A,10,1.1,9,H
,2012-10-17,2011-04-25,AO,,692,10,NA,AO,838,PARARC086_A,10,1.1,10,H
,2012-10-17,2011-04-25,AO,,693,10,NA,AO,839,PARARC087_A,10,1,11,H
,2012-10-17,2011-04-25,AO,,694,10,NA,AO,840,PARARC088_A,10,1,12,H
,2012-10-17,2012-07-26,AO,,695,24,NA; original date packed: 04/25/2011 in Tray 11 A1,AO,841,PARARC089_A,V6,0.9,11,E
,2012-10-17,2011-11-17,AO,,696,17,NA; original date packed: 03/18/2011 in Tray 8 A1,AS,842,PARARC090_A,RT_KI_DAVIS_01,1.1,1,D
,2012-10-17,2011-11-17,AO,,697,17,NA; original date packed: 03/18/2011 in Tray 8 A2,AS,843,PARARC091_A,RT_KI_DAVIS_01,1,2,D
,2012-10-17,2011-11-17,AO,,713,17,NA; original date packed: 03/18/2011 in Tray 8 A3,AS,844,PARARC092_A,RT_KI_DAVIS_01,1.1,3,D
,2012-10-17,2011-11-17,AO,,714,17,NA; original date packed: 03/18/2011 in Tray 8 A4,AS,845,PARARC093_A,RT_KI_DAVIS_01,1,4,D
,2012-10-17,2011-11-17,AO,,715,17,NA; original date packed: 03/18/2011 in Tray 8 A5 ,AS,846,PARARC094_A,RT_KI_DAVIS_01,0.9,5,D
,2012-10-17,2011-11-17,AO,,716,17,NA; original date packed: 03/18/2011 in Tray 8 A6,AS,849,PARARC095_A,RT_KI_DAVIS_01,0.9,6,D
,2012-10-17,2012-04-15,AO,,1628,12,,AO,850,PARARC095_NA,RT_KI_04,1.1,8,A
,2012-10-17,2011-11-17,AO,,717,17,NA; original date packed: 03/18/2011 in Tray 8 A7 ,AS,851,PARARC096_A,RT_KI_DAVIS_01,0.9,7,D
,2012-10-17,2011-11-17,NA,,718,17,NA; original date packed: 03/18/2011 in Tray 8 A8 ,AS,852,PARARC097_A,RT_KI_DAVIS_01,0.9,8,D
,2012-10-17,2012-04-15,,,1629,12,,AO,853,PARARC097_NA,RT_KI_04,1.1,9,A
,2012-10-17,2011-03-18,AS,,719,8,NA,AS,854,PARARC098_A,8,0.9,11,A
,2012-10-17,2011-03-18,AS,,720,8,NA,AS,855,PARARC099_A,8,0.9,12,A
,2012-10-17,2012-07-26,AS/JD,,721,24,NA; original date packed: 03/18/2011 in Tray 8 B1,AS/JD,857,PARARC100_A,V6,1.1,12,C
,2012-10-17,2011-03-18,AS,,722,8,NA,AS,858,PARARC101_A,8,1,2,B
,2012-10-17,2011-03-18,AS,,723,8,NA,AS,859,PARARC102_A,8,1.1,3,B
,2012-10-17,2011-03-22,AS,,724,8,NA,AO,860,PARARC103_A,8,1,4,B
,2012-10-17,2011-03-22,AS,,725,8,NA,AO,861,PARARC104_A,8,0.9,5,B
,2012-10-17,2011-03-22,AS,,726,8,NA,AO,862,PARARC105_A,8,1.1,6,B
,2012-10-17,2011-03-22,AS,,727,8,NA,AO,863,PARARC106_A,8,1,7,B
,2012-10-17,2011-11-17,AS,,728,17,NA; original date packed: 03/22/2011 in Tray 8 B8,AO,864,PARARC107_A,RT_KI_DAVIS_01,1,10,D
,2012-10-17,2011-11-17,AS,,729,17,NA; original date packed: 03/22/2011 in Tray 8 B9 ,AO,865,PARARC108_A,RT_KI_DAVIS_01,0.9,11,D
,2012-10-17,2011-11-17,AS,,730,17,NA; original date packed: 03/22/2011 in Tray 8 B10 ,AO,866,PARARC109_A,RT_KI_DAVIS_01,1,12,D
,2012-10-17,2011-11-17,AS,,731,17,NA; original date packed: 03/22/2011 in Tray 8 B11,AO,867,PARARC110_A,RT_KI_DAVIS_01,0.9,1,E
,2012-10-17,2011-03-22,AS,,732,8,NA,AO,868,PARARC111_A,8,1.1,12,B
,2012-10-17,2011-03-22,AS,,733,24,NA; original date packed: 03/22/2011 in Tray 8 C1,AO,869,PARARC112_A,V6,1,2,D
,2012-10-17,2011-03-23,AS,,734,8,NA,AS,870,PARARC113_A,8,1.1,2,C
,2012-10-17,2011-03-23,AS,,735,8,NA,AS,871,PARARC114_A,8,1.1,3,C
,2012-10-17,2011-03-23,AS,,736,8,NA,AS,872,PARARC115_A,8,1,4,C
,2012-10-17,2011-03-23,AS,,737,8,NA,AS,873,PARARC116_A,8,1.1,5,C
,2012-10-17,2011-03-23,AS,,738,8,NA,AS,874,PARARC117_A,8,1.1,6,C
,2012-10-17,2011-03-23,AS,,739,8,NA,AS,875,PARARC118_A,8,0.9,7,C
,2012-10-17,2011-03-23,AS,,740,8,NA,AS,876,PARARC119_A,8,1.1,8,C
,2012-10-17,2011-03-23,AS,,741,8,NA,AS,877,PARARC120_A,8,1.1,9,C
,2012-10-17,2011-03-23,AS,,742,8,Duplicate to A9,AS,878,PARARC121_A,8,1.1,10,C
,2012-10-17,2011-03-23,AS,,743,8,NA,AS,880,PARARC122_A,8,1.1,11,C
,2012-10-17,2011-03-23,AS,,744,8,NA,AS,881,PARARC123_A,8,1,12,C
,2012-10-17,2011-03-23,AS,,745,24,NA; original date packed: 03/23/2011 in Tray 8 D1,AS,882,PARARC124_A,V6,1.1,3,D
,2012-10-17,2011-03-23,AS,,746,8,NA,AS,883,PARARC125_A,8,1,2,D
,2012-10-17,2011-03-23,AS,,747,8,NA,AS,884,PARARC126_A,8,1,3,D
,2012-10-17,2011-03-23,AS,,748,8,NA,AS,885,PARARC127_A,8,0.9,4,D
,2012-10-17,2011-03-24,AS,,749,8,NA,AS,886,PARARC128_A,8,1,5,D
,2012-10-17,2011-03-24,AS,,750,8,NA,AS,887,PARARC129_A,8,1,6,D
,2012-10-17,2011-03-24,AS,,751,8,NA,AS,888,PARARC130_A,8,1,7,D
,2012-10-17,2011-03-24,AS,,752,8,NA,AS,889,PARARC131_A,8,1,8,D
,2012-10-17,2011-11-17,AS,,753,17,NA; original date packed: 03/24/2011 in Tray 8 D9,AS,890,PARARC132_A,RT_KI_DAVIS_01,1,2,E
,2012-10-17,2011-11-17,AS,,754,17,NA; original date packed: 03/24/2011 in Tray 8 D10,AS,891,PARARC133_A,RT_KI_DAVIS_01,1.1,3,E
,2012-10-17,2012-04-15,,,1630,12,,AO,892,PARARC133_NA,RT_KI_04,1.1,10,A
,2012-10-17,2011-11-17,AS,,755,17,NA; original date packed: 03/24/2011 in Tray 8 D11,AS,893,PARARC134_A,RT_KI_DAVIS_01,0.9,4,E
,2012-10-17,2012-04-15,,,1631,12,,AO,894,PARARC134_NA,RT_KI_04,1,11,A
,2012-10-17,2011-03-24,AS,,756,8,NA,AS,895,PARARC135_A,8,1.1,12,D
,2012-10-17,2012-07-26,AS,,757,24,NA; original date packed: 03/24/2011 in Tray 8 E1,AS,896,PARARC136_A,V6,0.9,4,D
,2012-10-17,2011-03-24,AS,,758,8,NA,AS,897,PARARC137_A,8,1,2,E
,2012-10-17,2012-04-15,,,1632,12,,AO,899,PARARC137_NA,RT_KI_04,1,12,A
,2012-10-17,2011-03-24,AS,,759,8,NA,AS,900,PARARC138_A,8,0.9,3,E
,2012-10-17,2011-03-24,AS,,760,8,NA,AS,901,PARARC139_A,8,0.9,4,E
,2012-10-17,2011-03-24,AS,,761,8,NA,AS,902,PARARC140_A,8,1,5,E
,2012-10-17,2011-03-24,AS,,785,8,NA,AS,903,PARARC141_A,8,1,6,E
,2012-10-17,2011-03-24,AS,,786,8,NA,AS,904,PARARC142_A,8,1,7,E
,2012-10-17,2011-03-24,AS,,787,8,NA,AS,905,PARARC143_A,8,1,8,E
,2012-10-17,2011-03-24,AS,,788,8,NA,AS,906,PARARC144_A,8,1.1,9,E
,2012-10-17,2011-03-24,AS,,789,8,NA,AS,907,PARARC145_A,8,1.1,10,E
,2012-10-17,2011-03-24,AS,,790,8,NA,AS,908,PARARC146_A,8,0.9,11,E
,2012-10-17,2011-03-24,AS,,791,8,NA,AS,909,PARARC147_A,8,1,12,E
,2012-10-17,2012-07-26,AS,,792,24,NA; original date packed: 03/24/2011 in Tray 8 F1,AS,910,PARARC148_A,V6,0.9,5,D
,2012-10-17,2011-03-24,AS,,793,8,NA,AS,911,PARARC149_A,8,1.1,2,F
,2012-10-17,2011-03-24,AS,,794,8,NA,AS,912,PARARC150_A,8,1.1,3,F
,2012-10-17,2011-03-24,AS,,795,8,NA,AS,913,PARARC151_A,8,1,4,F
,2012-10-17,2011-03-24,AS,,796,8,NA,AS,914,PARARC152_A,8,1.1,5,F
,2012-10-17,2011-03-24,AS,,797,8,NA,AS,915,PARARC153_A,8,0.9,6,F
,2012-10-17,2011-03-25,AS,,798,8,NA,AS,916,PARARC154_A,8,0.9,7,F
,2012-10-17,2011-03-25,AS,,799,8,NA,AS,917,PARARC155_A,8,1,8,F
,2012-10-17,2011-03-25,AS,,800,8,NA,AS,918,PARARC156_A,8,0.9,9,F
,2012-10-17,2011-03-25,AS,,801,8,NA,AS,920,PARARC157_A,8,0.9,10,F
,2012-10-17,2011-03-29,AS,,802,8,NA,AO,922,PARARC158_A,8,0.9,11,F
,2012-10-17,2011-03-29,AS,,803,24,NA,AO,925,PARARC159_A,V6,1,12,F
,2012-10-17,2012-07-26,AS,,804,8,NA; original date packed: 04/04/2011 in Tray 8 G1 ,AS,926,PARARC160_A,8,1.1,6,D
,2012-10-17,2011-04-04,AS,,805,8,NA,AS,927,PARARC161_A,8,1,2,G
,2012-10-17,2011-04-04,AS,,806,8,NA,AS,928,PARARC162_A,8,1,3,G
,2012-10-17,2011-04-04,AS,,807,8,NA,AS,929,PARARC163_A,8,1.1,4,G
,2012-10-17,2011-04-04,AS,,808,8,NA,AS,930,PARARC164_A,8,1,5,G
,2012-10-17,2011-04-04,AS,,809,8,NA,AS,931,PARARC165_A,8,0.9,6,G
,2012-10-17,2011-04-04,AS,,810,8,NA,AS,932,PARARC166_A,8,1,7,G
,2012-10-17,2011-04-04,AS,,811,8,NA,AS,933,PARARC167_A,8,1.1,8,G
,2012-10-17,2011-04-04,AS,,812,8,NA,AS,934,PARARC168_A,8,1.1,9,G
,2012-10-17,2011-04-04,AS,,813,8,NA,AS,935,PARARC169_A,8,1,10,G
,2012-10-17,2011-04-04,AS,,814,8,NA,AS,936,PARARC170_A,8,0.9,11,G
,2012-10-17,2011-04-04,AS,,815,8,NA,AS,937,PARARC171_A,8,1.1,12,G
,2012-10-17,2012-07-26,AS,,816,24,NA; original date packed: 04/04/2011 in Tray 8 H1,AS,938,PARARC172_A,V6,0.9,7,D
,2012-10-17,2011-04-04,AS,,817,8,NA,AS,940,PARARC173_A,8,1,2,H
,2012-10-17,2011-04-04,AS,,818,8,NA,AS,941,PARARC174_A,8,1.1,3,H
,2012-10-17,2011-04-05,AS,,819,8,NA,AS,942,PARARC175_A,8,1.1,4,H
,2012-10-17,2011-04-05,AS,,820,8,NA,AS,943,PARARC176_A,8,1,5,H
,2012-10-17,2011-04-05,AS,,821,8,NA,AS,944,PARARC177_A,8,1,6,H
,2012-10-17,2011-04-05,AS,,822,8,NA,AS,945,PARARC178_A,8,1,7,H
,2012-10-17,2011-04-05,AS,,823,8,NA,AS,946,PARARC179_A,8,1,8,H
,2012-10-17,2011-04-05,AS,,824,8,NA,AS,947,PARARC180_A,8,1.1,9,H
,2012-10-17,2011-04-05,AS,,825,8,NA,AS,948,PARARC181_A,8,1,10,H
,2012-10-17,2011-04-05,AS,,826,8,NA,AS,949,PARARC182_A,8,1,11,H
,2012-10-17,2011-04-05,AS,,827,8,NA,AS,950,PARARC183_A,8,0.9,12,H
,2012-10-17,2012-07-26,AS,,828,24,NA; original date packed: 04/05/2011 in Tray 9 A1,AS,951,PARARC184_A,V6,1,8,D
,2012-10-17,2011-04-05,AS,,829,9,NA,AS,952,PARARC185_A,9,1,2,A
,2012-10-17,2011-04-05,AS,,830,9,NA,AS,953,PARARC186_A,9,1,3,A
,2012-10-17,2011-04-05,AS,,831,9,NA,AS,954,PARARC187_A,9,0.9,4,A
,2012-10-17,2011-04-05,AS,,832,9,NA,AS,955,PARARC188_A,9,0.9,5,A
,2012-10-17,2011-04-05,AS,,833,9,NA,AS,956,PARARC189_A,9,1,6,A
,2012-10-17,2011-04-05,AS,,834,9,NA,AS,957,PARARC190_A,9,0.9,7,A
,2012-10-17,2011-04-05,AS,,835,9,NA,AS,958,PARARC191_A,9,1,8,A
,2012-10-17,2011-04-05,AS,,836,9,NA,AS,959,PARARC192_A,9,1.1,9,A
,2012-10-17,2011-04-05,AS,,837,9,NA,AS,960,PARARC193_A,9,1.1,10,A
,2012-10-17,2011-04-05,AS,,838,9,NA,AS,961,PARARC194_A,9,1.1,11,A
,2012-10-17,2011-04-05,AS,,839,9,NA,AS,962,PARARC195_A,9,1.1,12,A
,2012-10-17,2012-07-26,AS,,840,24,NA; original date packed: 04/05/2011 in Tray 9 B1,AS,963,PARARC196_A,V6,1,9,D
,2012-10-17,2011-04-05,AS,,841,9,NA,AS,964,PARARC197_A,9,1,2,B
,2012-10-17,2011-04-05,AS,,842,9,NA,AS,965,PARARC198_A,9,1,3,B
,2012-10-17,2011-04-05,AS,,843,9,NA,AS,966,PARARC199_A,9,0.9,4,B
,2012-10-17,2011-04-05,AS,,844,9,NA,AS,967,PARARC200_A,9,1.1,5,B
,2012-10-17,2011-04-05,AS,,845,9,NA,AS,968,PARARC201_A,9,0.9,6,B
,2012-10-17,2011-04-05,AS,,846,9,NA,AS,969,PARARC202_A,9,1,7,B
,2012-10-17,2011-02-15,AO,,506,5,NA,AS,970,PA.FORS001_A,5,1.1,8,G
,2012-10-17,2011-02-15,AO,,310,5,NA,AS,971,PARHEM001_A,5,1,4,G
,2012-10-17,2010-12-07,AO,,193,3,NA,AO,972,PARINS001_A,3,1,11,E
,2012-10-17,2010-12-07,AO,,194,3,NA,AO,973,PARINS002_A,3,1.1,12,E
,2012-10-17,2012-07-26,AO,,195,24,NA; original date packed: 12/07/2010 in Tray 3 F1,AO,974,PARINS003_A,V6,1.1,6,B
,2012-10-17,2010-12-07,AO,,196,3,NA,AO,975,PARINS004_A,3,0.9,2,F
,2012-10-17,2010-12-07,AO,,197,3,NA,AO,976,PARINS005_A,3,1.1,3,F
,2012-10-17,2010-12-07,AO,,198,3,NA,AO,977,PARINS006_A,3,1.1,4,F
,2012-10-17,2010-12-07,AS,,199,14,Taken from other trays; original date packed: 12/07/2010 in Tray 3 F5,AO,978,PARINS007_A,RTKI_001,1,7,E
,2012-10-17,2010-12-07,AO,,200,3,NA,AO,979,PARINS008_A,3,1.1,6,F
,2012-10-17,2010-12-07,AO,,201,3,NA,AO,980,PARINS009_A,3,1.1,7,F
,2012-10-17,2010-12-07,AO,,202,3,NA,AO,981,PARINS010_A,3,1,8,F
,2012-10-17,2010-12-07,AS,,203,14,Taken from other trays; original date packed: 12/07/2010 in Tray 3 F9,AO,982,PARINS011_A,RTKI_001,1.1,8,E
,2012-10-17,2010-12-07,AO,,204,3,NA,AO,983,PARINS012_A,3,1.1,10,F
,2012-10-17,2010-12-07,AO,,205,3,NA,AO,984,PARINS013_A,3,1.1,11,F
,2012-10-17,2010-12-07,AO,,206,3,NA,AO,985,PARINS014_A,3,1.1,12,F
,2012-10-17,2012-07-26,AO,,207,24,NA; original date packed: 12/07/2010 in Tray 3 G1,AO,986,PARINS015_A,V6,1,7,B
,2012-10-17,2010-12-07,AO,,380,3,NA,AO,987,PARINS016_A,3,1.1,2,G
,2012-10-17,2010-12-09,AO,,381,3,NA,AO,988,PARINS017_A,3,0.9,3,G
,2012-10-17,2010-12-09,AO,,382,3,NA,AO,989,PARINS018_A,3,1,4,G
,2012-10-17,2010-12-09,AO,,383,3,NA,AO,990,PARINS019_A,3,0.9,5,G
,2012-10-17,2011-12-07,AS,,384,14,Taken from other trays; original date packed: 12/09/2010 in Tray 3 G6,AO,991,PARINS020_A,RTKI_001,1.1,9,E
,2012-10-17,2010-12-09,AO,,385,3,NA,AO,992,PARINS021_A,3,1.1,7,G
,2012-10-17,2010-12-09,AO,,386,3,NA,AO,993,PARINS022_A,3,1,8,G
,2012-10-17,2010-12-09,AO,,387,3,NA,AO,994,PARINS023_A,3,1.1,9,G
,2012-10-17,2010-12-09,AO,,208,3,NA,AO,995,PARINS024_A,3,1.1,10,G
,2012-10-17,2010-12-09,AO,,209,3,NA,AO,996,PARINS025_A,3,1.1,11,G
,2012-10-17,2011-12-07,AS,,210,14,Taken from other trays; original date packed: 12/09/2010 in Tray 3 G12,AO,997,PARINS026_A,RTKI_001,1,10,E
,2012-10-17,2012-07-26,AO,,211,24,NA; original date packed: 12/09/2010 in Tray 3 H1,AO,998,PARINS027_A,V6,0.9,8,B
,2012-10-17,2010-12-09,AO,,212,3,NA,AO,999,PARINS028_A,3,1.1,2,H
,2012-10-17,2010-12-09,AO,,213,3,NA,AO,1000,PARINS029_A,3,1.1,3,H
,2012-10-17,2010-12-09,AO,,214,3,NA,AO,1001,PARINS030_A,3,1,4,H
,2012-10-17,2010-12-09,AO,,215,3,NA,AO,1002,PARINS031_A,3,0.9,5,H
,2012-10-17,2010-12-09,AO,,216,3,NA,AO,1003,PARINS032_A,3,1.1,6,H
,2012-10-17,2010-12-09,AO,,217,3,NA,AO,1004,PARINS033_A,3,1,7,H
,2012-10-17,2010-12-09,AO,,218,3,NA,AO,1005,PARINS034_A,3,1.1,8,H
,2012-10-17,2010-12-09,AO,,219,3,NA,AO,1006,PARINS035_A,3,1,9,H
,2012-10-17,2010-12-09,AO,,220,3,NA,AO,1007,PARINS036_A,3,0.9,10,H
,2012-10-17,2010-12-09,AO,,221,3,NA,AO,1008,PARINS037_A,3,1.1,11,H
,2012-10-17,2010-12-09,AO,,222,3,NA,AO,1009,PARINS038_A,3,1.1,12,H
,2012-10-17,2011-03-08,AO,,480,14,NA,AO,1010,PA.INSU039_A,RTKI_001,1,11,E
,2012-10-17,2011-03-08,AO,,504,14,NA,AO,1011,PA.INSU040_A,RTKI_001,1,12,E
,2012-10-17,2011-04-11,AO,,505,5,NA,AO,1012,PA.INSU041_A,5,1.1,12,H
,2012-10-17,2011-02-15,AO,,535,5,NA - was originally named PARSPP001,AS,1013,CI.OXYC001_A,5,1,4,H
,2012-10-17,2011-12-18,AO,,1633,15,tray was initially labelled KIF11_001 but was renamed RT_KI_02 for consistency with first tray sent to davis,AO,1014,PLEDIC005_NA,RT_KI_02,1,7,D
,2012-10-17,2011-12-18,AO,,1634,15,tray was initially labelled KIF11_001 but was renamed RT_KI_02 for consistency with first tray sent to davis,AO,1015,PLEDIC006_NA,RT_KI_02,0.9,8,D
,2012-10-17,2011-12-18,AO,,1635,15,tray was initially labelled KIF11_001 but was renamed RT_KI_02 for consistency with first tray sent to davis,AO,1016,PLEDIC007_NA,RT_KI_02,1,9,D
,2012-10-17,2011-12-18,AO,,1642,15,tray was initially labelled KIF11_001 but was renamed RT_KI_02 for consistency with first tray sent to davis,AO,1017,PLEDIC014_NA,RT_KI_02,1.1,10,D
,2012-10-17,2011-12-20,AO,,1671,15,tray was initially labelled KIF11_001 but was renamed RT_KI_02 for consistency with first tray sent to davis,AO,1018,PLEDIC043_NA,RT_KI_02,1,11,D
,2012-10-17,2011-12-20,AO,,1719,15,tray was initially labelled KIF11_001 but was renamed RT_KI_02 for consistency with first tray sent to davis,AO,1019,PLEDIC091_NA,RT_KI_02,0.9,12,D
,2012-10-17,,AO,,1720,15,tray was initially labelled KIF11_001 but was renamed RT_KI_02 for consistency with first tray sent to davis,,1020,PLEDIC092_NA,RT_KI_02,0.9,12,A
,2012-10-17,2011-12-21,AO,,1765,15,tray was initially labelled KIF11_001 but was renamed RT_KI_02 for consistency with first tray sent to davis,AO,1021,PLEDIC137_NA,RT_KI_02,0.9,1,E
,2012-10-17,2011-12-21,AO,,1769,15,tray was initially labelled KIF11_001 but was renamed RT_KI_02 for consistency with first tray sent to davis,AO,1022,PLEDIC141_NA,RT_KI_02,1,2,E
,2012-10-17,,AO,,1770,15,tray was initially labelled KIF11_001 but was renamed RT_KI_02 for consistency with first tray sent to davis,,1023,PLEDIC142_NA,RT_KI_02,1,7,A
,2012-10-17,,AO,,1772,15,tray was initially labelled KIF11_001 but was renamed RT_KI_02 for consistency with first tray sent to davis,,1024,PLEDIC144_NA,RT_KI_02,1,8,A
,2012-10-17,,AO,,1774,15,tray was initially labelled KIF11_001 but was renamed RT_KI_02 for consistency with first tray sent to davis,,1025,PLEDIC146_NA,RT_KI_02,1.2,9,A
,2012-10-17,,AO,,1775,15,tray was initially labelled KIF11_001 but was renamed RT_KI_02 for consistency with first tray sent to davis,,1026,PLEDIC147_NA,RT_KI_02,1,10,A
,2012-10-17,,AO,,1776,15,tray was initially labelled KIF11_001 but was renamed RT_KI_02 for consistency with first tray sent to davis,,1027,PLEDIC148_NA,RT_KI_02,0.8,11,A
,2012-10-17,2011-12-21,AO,,1802,15,tray was initially labelled KIF11_001 but was renamed RT_KI_02 for consistency with first tray sent to davis,AO,1028,PLEDIC174_NA,RT_KI_02,0.9,3,E
,2012-10-17,2011-02-15,AO,,245,5,NA,AS,1029,PRIHAR001_A,5,1.1,2,G
,2012-10-17,2011-02-02,AS,,486,6,NA,AS,1030,PS.COOP000_A,6,1.1,7,H
,2012-10-17,2011-02-02,AS,,487,6,NA,AS,1031,PS.COOP001_A,6,1.1,8,H
,2012-10-17,2011-02-02,AS,,488,6,NA,AS,1032,PS.COOP002_A,6,0.9,9,H
,2012-10-17,2011-02-02,AS,,489,6,NA,AS,1033,PS.COOP003_A,6,1,10,H
,2012-10-17,2011-02-02,AS,,507,6,NA,AS,1034,PS.COOP004_A,6,0.9,11,H
,2012-10-17,2011-02-02,AS,,509,6,NA,AS,1035,PS.COOP005_A,6,1,12,H
,2012-10-17,2010-12-02,AO,,463,3,NA,AO,1036,PSEDIS001_A,3,0.9,7,C
,2012-10-17,2010-12-02,AO,,464,3,NA,AO,1037,PSEDIS002_A,3,1,8,C
,2012-10-17,2010-12-02,AO,,467,3,NA,AO,1038,PSEDIS003_A,3,1,9,C
,2012-10-17,2010-12-02,AO,,469,3,NA,AO,1039,PSEDIS004_A,3,0.9,10,C
,2012-10-17,2010-12-02,AO,,472,3,NA,AO,1040,PSEDIS005_A,3,1,11,C
,2012-10-17,2010-12-02,AS,,473,14,Taken from other trays; original date packed: 12/02/2010 in Tray 3 C12,AO,1041,PSEDIS006_A,RTKI_001,0.9,6,C
,2012-10-17,2011-03-04,AO,,769,14,NA,AO,1042,PSEDIS006_NA,RTKI_001,0.9,7,A
,2012-10-17,2012-07-26,AO,,477,24,NA; original date packed: 12/02/2010 in Tray 3 D1,AO,1043,PSEDIS007_A,V6,1,4,B
,2012-10-17,2010-12-02,AO,,478,3,NA,AO,1044,PSEDIS008_A,3,1.1,2,D
,2012-10-17,2010-12-02,AO,,483,3,NA,AO,1045,PSEDIS009_A,3,1.1,3,D
,2012-10-17,2010-12-02,AO,,484,3,NA,AO,1046,PSEDIS010_A,3,1.1,4,D
,2012-10-17,2010-12-02,AO,,485,3,NA,AO,1047,PSEDIS011_A,3,0.9,5,D
,2012-10-17,2010-12-02,AO,,,3,NA,AO,1048,PSEDIS012_A,3,1.1,6,D
,2012-10-17,2010-12-02,AO,,511,3,NA,AO,1049,PSEDIS013_A,3,1,7,D
,2012-10-17,2010-12-07,AO,,514,3,NA,AO,1050,PSEDIS014_A,3,1,8,D
,2012-10-17,2010-12-07,AO,,515,3,NA,AO,1051,PSEDIS015_A,3,0.9,9,D
,2012-10-17,2010-12-07,AO,,517,3,Pse dis 016 <0.8mg,AO,1052,PSEDIS017_A,3,1,10,D
,2012-10-17,2010-12-07,AO,,518,3,NA,AO,1053,PSEDIS018_A,3,1,11,D
,2012-10-17,2012-04-15,,,1815,12,sample has a dark orange colour,AO,1054,PSEDIS018_NA,RT_KI_04,0.9,8,B
,2012-10-17,2010-12-07,AO,,519,3,NA,AO,1055,PSEDIS019_A,3,0.9,12,D
,2012-10-17,2012-07-26,AO,,520,24,NA; original date packed: 12/07/2010 in Tray 3 E1,AO,1056,PSEDIS020_A,V6,0.9,5,B
,2012-10-17,2010-12-07,AO,,521,3,NA,AO,1057,PSEDIS021_A,3,0.9,2,E
,2012-10-17,2010-12-07,AO,,522,3,NA,AO,1058,PSEDIS022_A,3,1,3,E
,2012-10-17,2010-12-07,AO,,524,3,Pse dis 023< 0.8mg,AO,1059,PSEDIS024_A,3,1.1,4,E
,2012-10-17,2010-12-07,AO,,525,3,NA,AO,1060,PSEDIS025_A,3,1,5,E
,2012-10-17,2010-12-07,AO,,526,3,NA,AO,1061,PSEDIS026_A,3,1.1,6,E
,2012-10-17,2010-12-07,AO,,530,3,NA,AO,1062,PSEDIS027_A,3,0.9,7,E
,2012-10-17,2010-12-07,AO,,531,3,NA,AO,1063,PSEDIS028_A,3,1.1,8,E
,2012-10-17,2010-12-07,AO,,532,3,NA,AO,1064,PSEDIS029_A,3,0.9,9,E
,2012-10-17,2010-12-07,AO,,534,3,NA,AO,1065,PSEDIS030_A,3,1,10,E
,2012-10-17,2010-11-10,AS,,461,14,Taken from other trays; original date packed: 11/10/2010 in Tray 3 A1,RT,1066,PSEOLI001_A,RTKI_001,1.1,12,B
,2012-10-17,2010-11-10,AO,,462,3,NA,RT,1068,PSEOLI002_A,3,1.2,2,A
,2012-10-17,2010-11-10,AO,,465,3,NA,AS,1069,PSEOLI003_A,3,0.8,3,A
,2012-10-17,2010-11-10,AO,,466,3,NA,AS,1070,PSEOLI004_A,3,0.8,4,A
,2012-10-17,2012-04-15,AO,,1816,12,sample has a dark orange colour,AO,1071,PSEOLI004_NA,RT_KI_04,1,7,B
,2012-10-17,2010-11-18,AO,,468,3,NA,AO,1072,PSEOLI005_A,3,0.9,5,A
,2012-10-17,2010-11-18,AO,,471,3,NA,AO,1073,PSEOLI006_A,3,1.1,6,A
,2012-10-17,2010-11-18,AO,,474,3,NA,AO,1074,PSEOLI007_A,3,1,7,A
,2012-10-17,2010-11-18,AO,,475,3,NA,AO,1075,PSEOLI008_A,3,1.1,8,A
,2012-10-17,2010-11-18,AO,,476,3,NA,AO,1076,PSEOLI009_A,3,1.1,9,A
,2012-10-17,2010-11-18,AO,,479,3,NA,AO,1077,PSEOLI010_A,3,1.1,10,A
,2012-10-17,2010-11-18,AS,,481,14,Taken from other trays; original date packed: 11/18/2010 in Tray 3 A 11,AO,1078,PSEOLI011_A,RTKI_001,0.9,1,C
,2012-10-17,2010-11-18,AS,,482,14,this is actually PSE COOP 001; Taken from other trays; original date packed: 11/18/2010 in Tray 3 A12,AO,1080,PSEOLI012_A,RTKI_001,1.1,2,C
